ASIN,filename,image_url,title,author,category_id,category
763783404,0763783404.jpg,http://ecx.images-amazon.com/images/I/41Zphu6nxvL.jpg,Dietitian's Pocket Guide For Nutrition In Spanish (Spanish Edition),Sandra N. Mayol-Kreiser,16,Medical Books
299153843,0299153843.jpg,http://ecx.images-amazon.com/images/I/516IrPzbLaL.jpg,Low Protein Cookery for Phenylketonuria,Virginia E. Schuett,11,"Health, Fitness & Dieting"
1449670415,1449670415.jpg,http://ecx.images-amazon.com/images/I/51NU1qZVeXL.jpg,Pediatric First Aid For Caregivers And Teachers (Pedfacts),AAP,11,"Health, Fitness & Dieting"
764969625,0764969625.jpg,http://ecx.images-amazon.com/images/I/515bXI-y%2BWL.jpg,Wolf Kahn 2016 Calendar,,0,Arts & Photography
1593271972,1593271972.jpg,http://ecx.images-amazon.com/images/I/51WA6x3NHpL.jpg,The Manga Guide to Electricity,Kazuhiro Fujitaki,5,Comics & Graphic Novels
816530858,0816530858.jpg,http://ecx.images-amazon.com/images/I/51eH66cp%2BGL.jpg,"In the Smaller Scope of Conscience: The Struggle for National Repatriation Legislation, 1986EE1990",C. Timothy McKeown,14,Law
1624381243,1624381243.jpg,http://ecx.images-amazon.com/images/I/61zruy9I5XL.jpg,2016 On Broadway Wall Calendar,Playbill,3,Calendars
122083504,0122083504.jpg,http://ecx.images-amazon.com/images/I/51srSnNfULL.jpg,"Mathematical Aspects of Finite Elements in Partial Differential Equations (Publication of the Mathematics Research Center, University of Wisconsin--Madison ; no. 33)",,23,Science & Math
941270564,0941270564.jpg,http://ecx.images-amazon.com/images/I/510TVY2EAXL.jpg,The Magic of Bandelier,David E. Stuart,29,Travel
1583948600,1583948600.jpg,http://ecx.images-amazon.com/images/I/51zMqi0bAFL.jpg,Green Smoothie Retreat: A 7-Day Plan to Detox and Revitalize at Home,Victoria Boutenko,7,"Cookbooks, Food & Wine"
1426020732,1426020732.jpg,http://ecx.images-amazon.com/images/I/414fU%2BK0y9L.jpg,"Photoshop Cs5: Basic, Aca Edition + Certblaster (ILT)",,6,Computers & Technology
1616496150,1616496150.jpg,http://ecx.images-amazon.com/images/I/51dv3kfRc9L.jpg,"If You Leave Me, Can I Come with You?: Daily Meditations for Codependents and Al-Anons . . . with a Sense of Humor",Misti B.,13,Humor & Entertainment
756628776,0756628776.jpg,http://ecx.images-amazon.com/images/I/515HXiBTmBL.jpg,Jerusalem and the Holy Land (Eyewitness Travel Guides),DK Publishing,29,Travel
60727535,0060727535.jpg,http://ecx.images-amazon.com/images/I/4124jCLRytL.jpg,Cash: The Autobiography,Johnny Cash,13,Humor & Entertainment
1843116553,1843116553.jpg,http://ecx.images-amazon.com/images/I/51sgH-J%2BvBL.jpg,"Risk Management in Port Operations, Logistics and Supply Chain Security (Lloyd's Practical Shipping Guides)",Khalid Bichou,2,Business & Money
1889892742,1889892742.jpg,http://ecx.images-amazon.com/images/I/61TYo9EppAL.jpg,Welding Symbols Laminated Quick Card,Builder's Book Inc.,10,Engineering & Transportation
073642976X,073642976X.jpg,http://ecx.images-amazon.com/images/I/51z4iNoai3L.jpg,"Good Night, Lightning (Disney/Pixar Cars) (Glow-in-the-Dark Board Book)",RH Disney,4,Children's Books
881502995,0881502995.jpg,http://ecx.images-amazon.com/images/I/51yf7z4HZoL.jpg,Northern Nurse (Regional Interest),Elliott Merrick,1,Biographies & Memoirs
664223540,0664223540.jpg,http://ecx.images-amazon.com/images/I/51XTJe5SjkL.jpg,"The Making of American Liberal Theology: Imagining Progressive Religion, 1805 - 1900",Gary Dorrien,9,Christian Books & Bibles
1461069335,1461069335.jpg,http://ecx.images-amazon.com/images/I/513zczTvN%2BL.jpg,Daughter of Time:  A Time Travel Romance (The After Cilmeri Series),Sarah Woodbury,22,Romance
965748103,0965748103.jpg,http://ecx.images-amazon.com/images/I/41v7ykAX8TL.jpg,2wice: FEET,2wice Arts Foundation,13,Humor & Entertainment
615900356,0615900356.jpg,http://ecx.images-amazon.com/images/I/5157%2BdsHSFL.jpg,A Key to the Doctrine of the Eucharist,Dom Anscar Vonier,9,Christian Books & Bibles
809167042,0809167042.jpg,http://ecx.images-amazon.com/images/I/41GB6XZG0XL.jpg,The Hail Mary/the Lord's Prayer,Vicki Pastore,4,Children's Books
1626980756,1626980756.jpg,http://ecx.images-amazon.com/images/I/51cerUS2qJL.jpg,Doing Christian Ethics from the Margins: 2nd Edition Revised and Expanded,Miguel A. De La Torre,21,Religion & Spirituality
70666504,0070666504.jpg,http://ecx.images-amazon.com/images/I/51zEYrX6PYL.jpg,Elements of Wave Propagation in Random Media,B.J. Uscinski,23,Science & Math
032163537X,032163537X.jpg,http://ecx.images-amazon.com/images/I/415clOnBntL.jpg,Elements of Programming,Alexander A. Stepanov,6,Computers & Technology
1942606060,1942606060.jpg,http://ecx.images-amazon.com/images/I/51ZdVfx9aIL.jpg,Christmas Dreams,Cynthia Breeding,22,Romance
1850434409,1850434409.jpg,http://ecx.images-amazon.com/images/I/51L5FnBJ7hL.jpg,"Caesarea Philippi: Banias, The Lost City of Pan",John Wilson,12,History
738711640,0738711640.jpg,http://ecx.images-amazon.com/images/I/51Zed0nTHQL.jpg,The Complete Magician's Tables,Stephen Skinner,20,Reference
521499593,0521499593.jpg,http://ecx.images-amazon.com/images/I/41diKpVDHML.jpg,Scaling and Renormalization in Statistical Physics (Cambridge Lecture Notes in Physics),John Cardy,23,Science & Math
395838061,0395838061.jpg,http://ecx.images-amazon.com/images/I/51bSmRF7G0L.jpg,A Field Guide to Western Medicinal Plants and Herbs (Peterson Field Guides),Christopher Hobbs,23,Science & Math
1472903706,1472903706.jpg,http://ecx.images-amazon.com/images/I/41GqaByRFFL.jpg,Pope Francis: Untying the Knots,Paul Vallely,9,Christian Books & Bibles
9685389357,9685389357.jpg,http://ecx.images-amazon.com/images/I/517sokeJh%2BL.jpg,Descifrar el cielo/ Deciphering the Sky: La astronomia en Mesoamerica/ The Astronomy in Mesoamerica (Spanish Edition),Federico Guzman,4,Children's Books
1932595805,1932595805.jpg,http://ecx.images-amazon.com/images/I/517fe1d2p8L.jpg,"Technological Slavery: The Collected Writings of Theodore J. Kaczynski, a.k.a. ""The Unabomber""",Theodore J. Kaczynski,1,Biographies & Memoirs
1422204308,1422204308.jpg,http://ecx.images-amazon.com/images/I/31ucMN8ouZL.jpg,Somebody Hear Me Crying: Youth in Protective Services (Youth With Special Needs),Joyce Libal,27,Teen & Young Adult
195337875,0195337875.jpg,http://ecx.images-amazon.com/images/I/516SybfOePL.jpg,The Indian Ocean in World History (New Oxford World History),Edward A. Alpers,12,History
1411434277,1411434277.jpg,http://ecx.images-amazon.com/images/I/51hY4m7P7IL.jpg,Reading for the Gifted Student Grade 1 (For the Gifted Student),,4,Children's Books
1606523600,1606523600.jpg,http://ecx.images-amazon.com/images/I/51Lx2H-BzWL.jpg,I Wish I Knew That: U.S. Presidents: Cool Stuff You Need To Know,Editors of Reader's Digest,4,Children's Books
1935864203,1935864203.jpg,http://ecx.images-amazon.com/images/I/41ltlstdUiL.jpg,Understanding and Managing Oncologic Emergencies: A Resource for Nurses (Second Edition),Marcelle Kaplan,16,Medical Books
689830467,0689830467.jpg,http://ecx.images-amazon.com/images/I/51CAATBKX1L.jpg,The Shipwrecked Sailor: An Egyptian Tale with Hieroglyphs,Tamara Bower,4,Children's Books
803639708,0803639708.jpg,http://ecx.images-amazon.com/images/I/51IzsNfbs-L.jpg,Vestibular Rehabilitation (Contemporary Perspectives in Rehabilitation),Susan J. Herdman PT  PhD  FAPTA,16,Medical Books
664239501,0664239501.jpg,http://ecx.images-amazon.com/images/I/61UsHDG7ZXL.jpg,African American Theology: An Introduction,Frederick L. Ware,9,Christian Books & Bibles
470095849,0470095849.jpg,http://ecx.images-amazon.com/images/I/51UicecbbHL.jpg,Food Allergies For Dummies,Robert A. Wood,11,"Health, Fitness & Dieting"
1840188901,1840188901.jpg,http://ecx.images-amazon.com/images/I/516a6vcPQDL.jpg,Mad Dog: The Rise and Fall of Johnny Adair and 'C Company',David Lister,1,Biographies & Memoirs
1618656317,1618656317.jpg,http://ecx.images-amazon.com/images/I/51XJi1MELVL.jpg,Kaplan MCAT 528: Advanced Prep for Advanced Students (Kaplan Test Prep),Kaplan,28,Test Preparation
786917636,0786917636.jpg,http://ecx.images-amazon.com/images/I/516D12GDKEL.jpg,Let's Play Pokemon! (Official Pokemon Guides),Wizards Of The Coast,6,Computers & Technology
1771641134,1771641134.jpg,http://ecx.images-amazon.com/images/I/51PWmcwZelL.jpg,"Great Soul of Siberia: Passion, Obsession, and One Man's Quest for the World's Most Elusive Tiger",Sooyong Park,23,Science & Math
B001NPHHAM,B001NPHHAM.jpg,http://ecx.images-amazon.com/images/I/41nfY3yQ3zL.jpg,The 2009 Import and Export Market for Oral or Dental Hygiene Preparations and Denture Fixative Pastes and Powders in North America & the Caribbean,Icon Group,16,Medical Books
826220371,0826220371.jpg,http://ecx.images-amazon.com/images/I/51phgkSMQGL.jpg,The Desperate Diplomat: Saburo Kurusu's Memoir of the Weeks before Pearl Harbor,,1,Biographies & Memoirs
1578394090,1578394090.jpg,http://ecx.images-amazon.com/images/I/51UqBanodoL.jpg,Long-Term Care Risk Management: Pressure Ulcers Manual,Karen Clay,11,"Health, Fitness & Dieting"
29001013,0029001013.jpg,http://ecx.images-amazon.com/images/I/51Jc3f3jUEL.jpg,Managing Brand Equity,David A. Aaker,2,Business & Money
1938633326,1938633326.jpg,http://ecx.images-amazon.com/images/I/51yli01o2UL.jpg,Living the Life: Tales From America's Mountains & Ski Towns,David J. Rothman,26,Sports & Outdoors
870041339,0870041339.jpg,http://ecx.images-amazon.com/images/I/51iZFq79xmL.jpg,Old-Fashioned Dutch Oven Cookbook,Don Holm,7,"Cookbooks, Food & Wine"
195139259,0195139259.jpg,http://ecx.images-amazon.com/images/I/51PN0obXwGL.jpg,"A House in Gross Disorder: Sex, Law, and the 2nd Earl of Castlehaven (Sex, Law, and the Second Earl of Castlehaven)",Cynthia B. Herrup,14,Law
1597564095,1597564095.jpg,http://ecx.images-amazon.com/images/I/51ZnwEYngsL.jpg,How to Manage Your Tinnitus: A Step-by-Step Workbook,PhD James Henry,11,"Health, Fitness & Dieting"
1632161869,1632161869.jpg,http://ecx.images-amazon.com/images/I/41jO8HqHtzL.jpg,Harmonious Hearts,,27,Teen & Young Adult
787975931,0787975931.jpg,http://ecx.images-amazon.com/images/I/51OeNWUnAnL.jpg,Extreme Facilitation: Guiding Groups Through Controversy and Complexity,Suzanne Ghais,14,Law
1475985401,1475985401.jpg,http://ecx.images-amazon.com/images/I/41unVqEh0GL.jpg,In the Middle of a Journey: Readings in Unitarian Universalist Faith Development,Richard S. Gilbert,21,Religion & Spirituality
9814358851,9814358851.jpg,http://ecx.images-amazon.com/images/I/51bcOphyE6L.jpg,Raffles and the British Invasion of Java,Tim Hannigan,29,Travel
1629371653,1629371653.jpg,http://ecx.images-amazon.com/images/I/61a702FLgwL.jpg,Patrick Roy: Winning. Nothing Else.,Michel Roy,1,Biographies & Memoirs
1402784740,1402784740.jpg,http://ecx.images-amazon.com/images/I/61tQOBJBgPL.jpg,Art for Kids: Comic Strips: Create Your Own Comic Strips from Start to Finish,Art Roche,4,Children's Books
64442721,0064442721.jpg,http://ecx.images-amazon.com/images/I/51D6X%2B6z3qL.jpg,Oliver (I Can Read Level 1),Syd Hoff,4,Children's Books
765367351,0765367351.jpg,http://ecx.images-amazon.com/images/I/51%2BvhUFQdZL.jpg,BioShock: Rapture,John Shirley,24,Science Fiction & Fantasy
982943318,0982943318.jpg,http://ecx.images-amazon.com/images/I/41EOQyg9zDL.jpg,William N. Copley: Cply X-Rated,,0,Arts & Photography
1450515967,1450515967.jpg,http://ecx.images-amazon.com/images/I/514L0R13vWL.jpg,Beating The Odds: 64 Years of Diabetes Health,Richard A Vaughn,16,Medical Books
1581604386,1581604386.jpg,http://ecx.images-amazon.com/images/I/51GzoWPHWXL.jpg,The Walking Stick Method Of Self-defence,Anonymous,8,"Crafts, Hobbies & Home"
440239680,0440239680.jpg,http://ecx.images-amazon.com/images/I/51BAZMA9l2L.jpg,"Your Own, Sylvia: A Verse Portrait of Sylvia Plath",Stephanie Hemphill,27,Teen & Young Adult
531265641,0531265641.jpg,http://ecx.images-amazon.com/images/I/51ooDL99GBL.jpg,Cornerstones of Freedom: Revolutionary War (Cornerstones of Freedom: Third),Josh Gregory,4,Children's Books
894634232,0894634232.jpg,http://ecx.images-amazon.com/images/I/51dZJMC-E5L.jpg,Business Law for Insurance Professionals,Donna Popow,2,Business & Money
1629371467,1629371467.jpg,http://ecx.images-amazon.com/images/I/61igIEqG0YL.jpg,National Hockey League Official Guide & Record Book 2016 (National Hockey League Official Guide an),National Hockey League,20,Reference
1258276186,1258276186.jpg,http://ecx.images-amazon.com/images/I/41ncRMPAyDL.jpg,"Public Policy And The Dead Hand: The Thomas M. Cooley Lectures, Sixth Series",Lewis M. Simes,15,Literature & Fiction
1404187391,1404187391.jpg,http://ecx.images-amazon.com/images/I/41g7aU0X7WL.jpg,I Did It His Way: A Collection of Classic B.C. Religious Comic Strips,Johnny Hart,13,Humor & Entertainment
882848275,0882848275.jpg,http://ecx.images-amazon.com/images/I/51QEcm0acsL.jpg,"Alfred's Basic Piano Library Piano Course, Theory Book Complete Level 1: For the Later Beginner",Willard A. Palmer,0,Arts & Photography
816614326,0816614326.jpg,http://ecx.images-amazon.com/images/I/51MYlOY5xSL.jpg,Herpes Diseases & Your Health Pb,,11,"Health, Fitness & Dieting"
1940250021,1940250021.jpg,http://ecx.images-amazon.com/images/I/414ZcKWuVmL.jpg,400 Days of Oppression,Wrath James White,22,Romance
1423637151,1423637151.jpg,http://ecx.images-amazon.com/images/I/51yKPXwQ6dL.jpg,Confessions of A Serial Entertainer,Steven Stolman,7,"Cookbooks, Food & Wine"
1560980079,1560980079.jpg,http://ecx.images-amazon.com/images/I/51xJkxJUKYL.jpg,Heliconia an Identification Guide,Fred Berry,8,"Crafts, Hobbies & Home"
1594868107,1594868107.jpg,http://ecx.images-amazon.com/images/I/510HABc0dLL.jpg,Dr. Neal Barnard's Program for Reversing Diabetes: The Scientifically Proven System for Reversing Diabetes without Drugs,Neal D. Barnard,7,"Cookbooks, Food & Wine"
1884550320,1884550320.jpg,http://ecx.images-amazon.com/images/I/61yAJixRCwL.jpg,Further Adventures of Penrose the Mathematical Cat,Theoni Pappas,13,Humor & Entertainment
130832545,0130832545.jpg,http://ecx.images-amazon.com/images/I/515toQ1Y2tL.jpg,Betty Crocker's New Chinese Cookbook: Recipes by Leeann Chin,Betty Crocker,7,"Cookbooks, Food & Wine"
201546299,0201546299.jpg,http://ecx.images-amazon.com/images/I/51lxQ1VVIrL.jpg,The Design and Implementation of the 4.3 Bsd Unix Operating System: Answer Book (Addison-Wesley series in computer science),Samuel J. Leffler,6,Computers & Technology
B003UNKZPY,B003UNKZPY.jpg,http://ecx.images-amazon.com/images/I/4125S1zL8eL.jpg,"Legacy to My Granddaughters (Killer Drugs, Sexually Transmitted Diseases, Abusive Relationships)",Lillian M. Taylor RN BS Psychology,27,Teen & Young Adult
911560041,0911560041.jpg,http://ecx.images-amazon.com/images/I/31Od0cENVsL.jpg,Urantia-Kirja Hakemisto (Finnish Edition),,21,Religion & Spirituality
452270588,0452270588.jpg,http://ecx.images-amazon.com/images/I/51R2ME0Z6YL.jpg,"Leonard Maltin's Movie Encyclopedia: Career Profiles of More than 2000 Actors and Filmmakers, Past and Present (Reference)",Leonard Maltin,13,Humor & Entertainment
1936782952,1936782952.jpg,http://ecx.images-amazon.com/images/I/41K6jahdn9L.jpg,Dementia: The Journey Ahead - A Practical Guide for In-Home Caregivers,Susan Kiser Scarff,11,"Health, Fitness & Dieting"
393065332,0393065332.jpg,http://ecx.images-amazon.com/images/I/51VnKBHieyL.jpg,Contraband: Smuggling and the Birth of the American Century,Andrew Wender Cohen,2,Business & Money
1844482510,1844482510.jpg,http://ecx.images-amazon.com/images/I/51U6hljyILL.jpg,Beginner's Guide to Needle Felting,Susanna Wallis,8,"Crafts, Hobbies & Home"
081663808X,081663808X.jpg,http://ecx.images-amazon.com/images/I/41122DDXGHL.jpg,Explosion in a Cathedral,Alejo Carpentier,15,Literature & Fiction
199580804,0199580804.jpg,http://ecx.images-amazon.com/images/I/51Vre-ay-KL.jpg,Legal Traditions of the World: Sustainable Diversity in Law,Patrick Glenn,14,Law
764220721,0764220721.jpg,http://ecx.images-amazon.com/images/I/51BzQXL3ReL.jpg,Separate Roads (Ribbons West),Judith Pella,21,Religion & Spirituality
1941743447,1941743447.jpg,http://ecx.images-amazon.com/images/I/51dA%2BTQFM%2BL.jpg,ASTB Study Guide: Test Prep and Practice Test Questions for the ASTB-E,Inc. Accepted,28,Test Preparation
1517512913,1517512913.jpg,http://ecx.images-amazon.com/images/I/51z-0wlWujL.jpg,"From the lowly runways of Presque Isle, Maine to the lofty height of the Empire State Building",Ruthe Butler Bantle,1,Biographies & Memoirs
1845375955,1845375955.jpg,http://ecx.images-amazon.com/images/I/51hUn6UWNyL.jpg,Botswana Travel Pack (Globetrotter Travel Packs),Alan Brough,29,Travel
972961607,0972961607.jpg,http://ecx.images-amazon.com/images/I/51P00P7688L.jpg,American Symbols (Chester the Crab's Comics with Content Series),Bentley Boyd,4,Children's Books
1783982187,1783982187.jpg,http://ecx.images-amazon.com/images/I/5125fq-QL9L.jpg,Mastering Puppet,Thomas Uphill,6,Computers & Technology
1459729838,1459729838.jpg,http://ecx.images-amazon.com/images/I/41Fdx2X3FOL.jpg,I Still Love You: Nine Things Troubled Kids Need from Their Parents,Michael Ungar,18,Parenting & Relationships
986794503,0986794503.jpg,http://ecx.images-amazon.com/images/I/51xMvxIYd1L.jpg,Information Bombardment: Rising Above the Digital Onslaught,Nick Bontis PhD,2,Business & Money
937295582,0937295582.jpg,http://ecx.images-amazon.com/images/I/414pkMURjcL.jpg,"Theater: Plays About Kirsten, Samantha, and Molly for You and Your Friends to Perform (American Girl Collection)",American Girl Library,15,Literature & Fiction
111881956X,111881956X.jpg,http://ecx.images-amazon.com/images/I/51MRukUjkWL.jpg,Advanced Google AdWords,Brad Geddes,6,Computers & Technology
1559364378,1559364378.jpg,http://ecx.images-amazon.com/images/I/41bp3Emo-wL.jpg,"Elliot, A Soldier's Fugue",Quiara AlegrÃ­a Hudes,15,Literature & Fiction
740777513,0740777513.jpg,http://ecx.images-amazon.com/images/I/61Xp4HMNlSL.jpg,USA TODAY Jumbo Puzzle Book: 400 Brain Games for Every Day,USA TODAY,13,Humor & Entertainment
132129485,0132129485.jpg,http://ecx.images-amazon.com/images/I/41PLvMIsGqL.jpg,Data Structures and Other Objects Using C++ (4th Edition),Michael Main,6,Computers & Technology
890425566,0890425566.jpg,http://ecx.images-amazon.com/images/I/41azPYGXdjL.jpg,Desk Reference to the Diagnostic Criteria from DSM-5(TM),American Psychiatric Association,16,Medical Books
1583949623,1583949623.jpg,http://ecx.images-amazon.com/images/I/51pE11Ic-HL.jpg,The Cannabis Health Index: Combining the Science of Medical Marijuana with Mindfulness Techniques To Heal 100 Chronic Symptoms and Diseases,Uwe Blesching,16,Medical Books
1857336631,1857336631.jpg,http://ecx.images-amazon.com/images/I/519VAKhTJXL.jpg,Ukraine - Culture Smart!: The Essential Guide to Customs & Culture,Anna Shevchenko,2,Business & Money
486256960,0486256960.jpg,http://ecx.images-amazon.com/images/I/61R0YvfmuzL.jpg,Complete Preludes and Etudes-Tableaux (Dover Music for Piano),Serge Rachmaninoff,13,Humor & Entertainment
761140190,0761140190.jpg,http://ecx.images-amazon.com/images/I/61A4S2XX35L.jpg,"Pro Football Prospectus 2005: Statistics, Analysis, and Insight for the Information Age",Staff of FootballOutsiders.com,13,Humor & Entertainment
